Date;Time of day;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
09.12.18;16:00;10.054;1860;1860;2159;2053;389;76;2611;2037;936;1.860;0;2.431;0;2.159;0;1.841;212;389;0;76;0;2.611;0;0;2.037;936;0
09.12.18;17:00;11.057;1978;1978;2103;2160;430;74;2606;1386;1069;1.978;0;2.599;0;2.103;0;1.872;288;430;0;74;0;2.606;0;0;1.386;1.069;0
09.12.18;18:00;12.533;2018;2018;2092;2083;443;68;2741;513;1197;2.018;0;2.980;0;2.092;0;1.795;288;443;0;68;0;2.741;0;0;513;1.197;0
09.12.18;19:00;13.166;1998;1998;2097;2059;426;67;2596;5;1221;1.998;0;3.245;0;2.097;0;1.790;269;426;0;67;0;2.596;0;0;5;1.221;0
09.12.18;20:00;13.096;2007;2007;2012;2111;399;67;2702;110;1089;2.007;0;3.369;0;2.012;0;1.836;275;399;0;67;0;2.702;0;0;110;1.089;0
09.12.18;21:00;12.677;1633;1633;1993;2002;381;67;2890;213;1119;1.633;0;3.395;0;1.993;0;1.707;295;381;0;67;0;2.890;0;0;213;1.119;0
09.12.18;22:00;13.224;1824;1824;1964;1788;410;67;3077;114;954;1.824;0;3.646;0;1.964;0;1.478;310;410;0;67;0;3.077;0;114;0;954;0
09.12.18;23:00;13.666;2260;2260;1623;1621;391;67;3042;603;820;2.260;0;3.787;0;1.623;0;1.347;274;391;0;67;0;3.042;0;603;0;820;0
10.12.18;00:00;14.579;2051;2051;1750;2339;360;75;3319;499;1014;2.051;0;3.740;0;1.750;0;2.055;284;360;0;75;0;3.319;0;499;0;1.014;0
10.12.18;01:00;14.440;1969;1969;1779;2361;349;73;3474;338;990;1.969;0;3.653;0;1.779;0;2.088;273;349;0;73;0;3.474;0;338;0;990;0
10.12.18;02:00;13.896;1964;1964;1563;2082;339;72;3468;297;1008;1.964;0;3.625;0;1.563;0;1.821;261;339;0;72;0;3.468;0;297;0;1.008;0
10.12.18;03:00;12.781;1831;1831;1218;1995;355;72;3279;156;949;1.831;0;3.534;0;1.218;0;1.691;304;355;0;72;0;3.279;0;156;0;949;0
10.12.18;04:00;12.647;1826;1826;1271;2128;376;72;3269;46;1006;1.826;0;3.453;0;1.271;0;1.774;354;376;0;72;0;3.269;0;0;46;1.006;0
10.12.18;05:00;12.467;1731;1731;1456;2093;410;72;3322;257;1087;1.731;0;3.315;0;1.456;0;1.712;381;410;0;72;0;3.322;0;0;257;1.087;0
10.12.18;06:00;10.705;1685;1685;1121;1864;445;5;2538;189;906;1.685;0;2.984;0;1.103;18;1.375;489;445;0;5;0;2.529;9;189;0;906;0
10.12.18;07:00;8.349;1815;1815;1448;1991;516;458;2221;433;741;1.815;0;1.982;0;935;513;1.340;651;516;0;0;458;2.215;6;433;0;741;0
10.12.18;08:00;8.627;2011;2011;1344;2227;554;90;2177;237;720;2.011;0;2.109;0;890;454;1.388;839;554;0;0;90;2.139;38;237;0;720;0
10.12.18;09:00;7.518;1838;1838;1338;2253;557;286;1882;105;748;1.838;0;1.941;0;933;405;1.266;987;557;0;0;286;1.845;37;105;0;748;0
10.12.18;10:00;8.491;1545;1545;1388;2219;561;32;1962;38;863;1.545;0;2.303;0;1.160;228;1.338;881;561;0;0;32;1.931;31;0;38;863;0
10.12.18;11:00;8.904;1533;1533;1415;2225;555;60;2125;121;905;1.533;0;2.691;0;1.090;325;1.342;883;555;0;60;0;2.091;34;0;121;905;0
10.12.18;12:00;8.685;1498;1498;1496;2106;546;62;2158;210;895;1.498;0;2.584;0;996;500;1.404;702;546;0;62;0;2.135;23;0;210;895;0
10.12.18;13:00;9.057;1741;1741;1535;2176;524;62;2257;416;897;1.741;0;2.973;0;953;582;1.449;727;524;0;62;0;2.220;37;0;416;897;0
10.12.18;14:00;9.065;1799;1799;1571;2123;514;333;2375;569;943;1.799;0;3.016;0;1.032;539;1.494;629;514;0;0;333;2.356;19;0;569;943;0
10.12.18;15:00;8.663;1815;1815;1367;2126;504;484;2278;900;1035;1.815;0;2.846;0;964;403;1.571;555;504;0;0;484;2.274;4;0;900;1.035;0
10.12.18;16:00;9.073;1920;1920;1198;2156;518;274;2172;610;987;1.920;0;2.688;0;984;214;1.544;612;518;0;0;274;2.157;15;0;610;987;0
10.12.18;17:00;8.627;2172;2172;1078;2197;549;368;1968;336;976;2.172;0;1.891;0;950;128;1.588;609;549;0;0;368;1.955;13;0;336;976;0
10.12.18;18:00;8.732;2326;2326;1099;2241;555;214;2044;247;844;2.326;0;1.504;0;946;153;1.482;759;555;0;0;214;1.999;45;247;0;844;0
10.12.18;19:00;9.022;2330;2330;1653;2099;562;108;1712;565;718;2.330;0;1.491;0;1.553;100;1.294;805;562;0;0;108;1.617;95;565;0;718;0
10.12.18;20:00;11.201;2284;2284;1793;2003;522;2;1844;533;984;2.284;0;2.312;0;1.793;0;1.485;518;522;0;0;2;1.826;18;533;0;984;0
10.12.18;21:00;11.987;2128;2128;1483;2064;474;60;2347;283;1053;2.128;0;3.191;0;1.483;0;1.542;522;474;0;60;0;2.321;26;283;0;1.053;0
10.12.18;22:00;13.119;2363;2363;1197;2028;497;62;2618;762;1136;2.363;0;3.440;0;1.197;0;1.546;482;497;0;62;0;2.608;10;762;0;1.136;0
10.12.18;23:00;14.853;3010;3010;1327;2022;470;62;2875;1573;1121;3.010;0;3.771;0;1.148;179;1.525;497;470;0;62;0;2.862;13;1.573;0;1.121;0
11.12.18;00:00;12.486;1982;1982;1498;2002;437;62;2698;764;1082;1.982;0;3.103;0;1.445;53;1.488;514;437;0;62;0;2.694;4;764;0;1.082;0
11.12.18;01:00;11.906;1796;1796;1648;1890;420;62;2545;573;1120;1.796;0;3.146;0;1.436;212;1.455;435;420;0;62;0;2.545;0;573;0;1.120;0
11.12.18;02:00;12.163;1902;1902;1785;1737;409;62;2638;561;1050;1.902;0;3.569;0;1.463;322;1.284;453;409;0;62;0;2.638;0;561;0;1.050;0
11.12.18;03:00;11.780;1857;1857;1781;1769;403;62;2726;379;936;1.857;0;3.679;0;1.405;376;1.244;525;403;0;62;0;2.721;5;379;0;936;0
11.12.18;04:00;12.232;1838;1838;1654;1728;415;62;2770;372;970;1.838;0;3.665;0;1.483;171;1.278;450;415;0;62;0;2.770;0;372;0;970;0
11.12.18;05:00;13.073;1980;1980;1585;2021;451;62;2812;658;1120;1.980;0;3.474;0;1.585;0;1.476;545;451;0;62;0;2.812;0;658;0;1.120;0
11.12.18;06:00;10.972;1827;1827;1427;1979;476;62;2358;198;979;1.827;0;2.836;0;1.427;0;1.394;585;476;0;62;0;2.358;0;198;0;979;0
11.12.18;07:00;9.475;2236;2236;1526;1960;560;403;1527;642;1064;2.236;0;1.527;0;1.526;0;1.378;582;560;0;0;403;1.527;0;642;0;1.064;0
11.12.18;08:00;8.103;2511;2511;811;1870;588;579;1332;637;1006;2.511;0;1.219;0;782;29;1.253;617;588;0;0;579;1.332;0;637;0;1.006;0
11.12.18;09:00;7.622;2628;2628;493;1796;599;611;1228;665;1020;2.628;0;1.250;0;320;173;1.246;550;599;0;0;611;1.228;0;665;0;1.020;0
11.12.18;10:00;7.803;3020;3020;390;1773;608;610;909;796;1066;3.020;0;1.189;0;166;224;1.328;445;608;0;0;610;909;0;796;0;1.066;0
11.12.18;11:00;7.111;3359;3359;729;1728;616;610;687;922;951;3.359;0;1.003;0;82;647;1.239;489;616;0;0;610;686;1;922;0;951;0
11.12.18;12:00;8.266;3570;3570;909;1546;605;610;974;1254;1005;3.570;0;1.319;0;65;844;1.237;309;605;0;0;610;974;0;1.254;0;1.005;0
11.12.18;13:00;6.797;3116;3116;1152;1450;582;610;971;558;979;3.116;0;1.411;0;8;1.144;1.188;262;582;0;0;610;971;0;558;0;979;0
11.12.18;14:00;5.295;2714;2714;1408;1424;574;610;1234;249;930;2.714;0;1.344;0;0;1.408;1.095;329;574;0;0;610;1.234;0;0;249;930;0
11.12.18;15:00;3.784;2336;2336;1422;1471;581;610;1168;1219;892;2.336;0;1.327;0;0;1.422;1.101;370;581;0;0;610;1.168;0;0;1.219;892;0
11.12.18;16:00;4.420;2931;2931;1246;1476;592;610;1157;994;901;2.931;0;1.095;0;3;1.243;1.117;359;592;0;0;610;1.072;85;0;994;901;0
11.12.18;17:00;5.219;3903;3903;1346;1550;624;610;1218;155;981;3.903;0;640;0;112;1.234;912;638;624;0;0;610;951;267;0;155;981;0
11.12.18;18:00;4.546;3741;3741;1332;1546;636;610;877;628;895;3.741;0;458;251;75;1.257;740;806;636;0;0;610;587;290;628;0;895;0
11.12.18;19:00;5.151;3458;3458;1286;1503;617;610;839;937;944;3.458;0;636;7;5;1.281;788;715;617;0;0;610;609;230;937;0;944;0
11.12.18;20:00;6.142;3116;3116;1458;1549;575;610;942;1261;1006;3.116;0;1.327;0;0;1.458;841;708;575;0;0;610;867;75;1.261;0;1.006;0
11.12.18;21:00;7.374;2616;2616;1602;1778;520;610;1924;1234;952;2.616;0;2.440;0;0;1.602;856;922;520;0;0;610;1.907;17;1.234;0;952;0
11.12.18;22:00;7.252;2230;2230;1725;1947;539;610;2331;1236;773;2.230;0;2.775;0;0;1.725;854;1.093;539;0;0;610;2.302;29;1.236;0;773;0
11.12.18;23:00;7.511;2135;2135;1894;1896;514;610;2386;1312;823;2.135;0;3.231;0;0;1.894;786;1.110;514;0;0;610;2.355;31;1.312;0;823;0
12.12.18;00:00;7.950;2474;2474;1938;2162;479;566;2345;1359;854;2.474;0;3.539;0;0;1.938;829;1.333;479;0;0;566;2.299;46;1.359;0;854;0
12.12.18;01:00;7.520;2337;2337;1932;2074;458;95;2266;1083;712;2.337;0;3.477;0;0;1.932;711;1.363;458;0;0;95;2.199;67;1.083;0;712;0
12.12.18;02:00;6.955;2072;2072;1951;1951;442;163;2485;730;681;2.072;0;3.454;0;0;1.951;620;1.331;442;0;0;163;2.443;42;730;0;681;0
12.12.18;03:00;5.910;1629;1629;1895;1832;445;9;2265;245;703;1.629;0;3.331;0;0;1.895;549;1.283;445;0;0;9;2.230;35;245;0;703;0
12.12.18;04:00;5.923;1635;1635;1869;1948;453;3;2092;253;758;1.635;0;3.370;0;0;1.869;640;1.308;453;0;3;0;2.040;52;253;0;758;0
12.12.18;05:00;5.780;1053;1053;1842;1865;481;389;2077;316;908;1.053;0;3.435;0;0;1.842;813;1.052;481;0;0;389;2.067;10;316;0;908;0
12.12.18;06:00;3.192;766;766;1350;1476;521;582;1519;565;981;766;0;1.490;0;2;1.348;975;501;521;0;0;582;1.486;33;0;565;981;0
12.12.18;07:00;434;1181;1181;1450;1186;604;610;994;1256;913;1.181;0;7;557;127;1.323;797;389;604;0;0;610;533;461;0;1.256;913;0
12.12.18;08:00;446;2007;2007;1335;1318;636;610;936;1329;827;2.007;0;0;846;71;1.264;766;552;636;0;0;610;392;544;0;1.329;827;0
12.12.18;09:00;133;2322;2322;1320;1219;641;610;1020;1191;857;2.322;0;2;845;0;1.320;774;445;641;0;0;610;484;536;0;1.191;857;0
12.12.18;10:00;378;2100;2100;1361;1081;639;610;1225;1207;900;2.100;0;0;729;0;1.361;818;263;639;0;0;610;658;567;0;1.207;900;0
12.12.18;11:00;11;1820;1820;1390;1060;626;610;1222;1136;904;1.820;0;0;763;0;1.390;785;275;626;0;0;610;625;597;0;1.136;904;0
12.12.18;12:00;496;1545;1545;1492;1004;619;610;1289;1180;1003;1.545;0;0;988;0;1.492;887;117;619;0;0;610;563;726;0;1.180;1.003;0
12.12.18;13:00;145;1465;1465;1367;1041;616;610;1343;1092;1083;1.465;0;0;740;0;1.367;923;118;616;0;0;610;664;679;0;1.092;1.083;0
12.12.18;14:00;223;1424;1424;1251;1057;612;610;1368;1348;1028;1.424;0;0;707;3;1.248;944;113;612;0;0;610;803;565;0;1.348;1.028;0
12.12.18;15:00;534;1469;1469;1422;1294;605;610;1385;1734;1189;1.469;0;0;680;150;1.272;1.192;102;605;0;0;610;856;529;0;1.734;1.189;0
12.12.18;16:00;2.518;2179;2179;1502;1505;605;610;1291;1496;1181;2.179;0;7;304;234;1.268;1.377;128;605;0;0;610;1.016;275;0;1.496;1.181;0
12.12.18;17:00;2.525;2501;2501;1612;1272;638;610;1273;922;1032;2.501;0;2;587;360;1.252;1.041;231;638;0;0;610;913;360;0;922;1.032;0
12.12.18;18:00;3.293;2492;2492;1429;1390;630;611;809;255;950;2.492;0;96;227;313;1.116;1.018;372;630;0;0;611;592;217;0;255;950;0
12.12.18;19:00;2.955;2121;2121;1416;1229;602;611;919;205;1002;2.121;0;152;74;164;1.252;959;270;602;0;0;611;643;276;0;205;1.002;0
12.12.18;20:00;3.470;1515;1515;1351;1375;567;610;971;448;1152;1.515;0;809;0;123;1.228;1.134;241;567;0;0;610;834;137;0;448;1.152;0
12.12.18;21:00;6.643;2130;2130;1155;1514;507;611;1898;57;1085;2.130;0;1.924;0;110;1.045;1.108;406;507;0;0;611;1.898;0;0;57;1.085;0
12.12.18;22:00;6.468;2066;2066;1442;1603;513;610;2079;81;1062;2.066;0;2.278;0;0;1.442;1.103;500;513;0;0;610;2.079;0;0;81;1.062;0
12.12.18;23:00;7.702;2352;2352;1524;1528;478;446;2157;249;1110;2.352;0;2.746;0;0;1.524;1.054;474;478;0;0;446;2.157;0;249;0;1.110;0
13.12.18;00:00;8.038;2220;2220;1609;1524;436;599;2682;197;1155;2.220;0;3.114;0;0;1.609;983;541;436;0;0;599;2.682;0;197;0;1.155;0
13.12.18;01:00;7.936;2212;2212;1496;1264;416;610;2653;142;1140;2.212;0;3.367;0;0;1.496;830;434;416;0;0;610;2.653;0;0;142;1.140;0
13.12.18;02:00;8.263;2355;2355;1518;1230;419;610;2859;197;1072;2.355;0;3.553;0;0;1.518;780;450;419;0;0;610;2.859;0;0;197;1.072;0
13.12.18;03:00;7.500;2062;2062;1357;1204;408;546;2965;822;1095;2.062;0;3.367;0;0;1.357;766;438;408;0;0;546;2.965;0;0;822;1.095;0
13.12.18;04:00;7.452;1498;1498;809;1125;407;88;2749;1211;1134;1.498;0;3.245;0;15;794;811;314;407;0;0;88;2.749;0;0;1.211;1.134;0
13.12.18;05:00;8.266;1664;1664;1054;1603;441;3;2907;870;1142;1.664;0;2.982;0;0;1.054;1.327;276;441;0;3;0;2.907;0;0;870;1.142;0
13.12.18;06:00;7.820;1551;1551;972;1741;461;481;2712;414;1146;1.551;0;2.302;0;27;945;1.601;140;461;0;0;481;2.712;0;0;414;1.146;0
13.12.18;07:00;5.063;2151;2151;1054;1365;545;610;1293;141;895;2.151;0;799;0;86;968;1.184;181;545;0;0;610;1.157;136;141;0;895;0
13.12.18;08:00;5.882;2484;2484;1270;1466;582;531;1283;202;947;2.484;0;1.321;0;46;1.224;1.265;201;582;0;0;531;1.137;146;202;0;947;0
13.12.18;09:00;5.895;2314;2314;1245;1363;583;501;1543;68;918;2.314;0;1.408;0;3;1.242;1.192;171;583;0;0;501;1.433;110;68;0;918;0
13.12.18;10:00;5.514;1966;1966;1307;1295;585;605;1758;124;833;1.966;0;1.451;0;0;1.307;1.162;133;585;0;0;605;1.598;160;124;0;833;0
13.12.18;11:00;5.839;1580;1580;1278;1437;584;611;1829;150;974;1.580;0;1.588;0;0;1.278;1.372;65;584;0;0;611;1.687;142;150;0;974;0
13.12.18;12:00;5.316;1263;1263;1322;1693;564;610;1901;161;1054;1.263;0;1.070;0;0;1.322;1.689;4;564;0;0;610;1.837;64;0;161;1.054;0
13.12.18;13:00;4.827;1114;1114;1335;1769;558;610;1932;624;1113;1.114;0;1.050;0;0;1.335;1.766;3;558;0;0;610;1.865;67;0;624;1.113;0
13.12.18;14:00;4.676;1309;1309;1427;1800;550;610;1970;818;1093;1.309;0;1.173;0;0;1.427;1.787;13;550;0;0;610;1.801;169;0;818;1.093;0
13.12.18;15:00;3.319;1403;1403;1146;1715;558;610;1781;1290;1053;1.403;0;457;0;2;1.144;1.672;43;558;0;0;610;1.521;260;0;1.290;1.053;0
13.12.18;16:00;4.059;1732;1732;1304;1769;579;610;1629;881;1061;1.732;0;448;0;57;1.247;1.768;1;579;0;0;610;1.391;238;0;881;1.061;0
13.12.18;17:00;5.974;2470;2470;1303;1718;614;610;2078;209;1046;2.470;0;588;0;53;1.250;1.717;1;614;0;0;610;1.817;261;0;209;1.046;0
13.12.18;18:00;5.753;2896;2896;1670;1475;623;610;1696;385;980;2.896;0;588;0;0;1.670;1.427;48;623;0;0;610;1.439;257;385;0;980;0
13.12.18;19:00;4.877;2868;2868;1852;1606;599;610;1483;400;848;2.868;0;334;19;0;1.852;1.492;114;599;0;0;610;1.207;276;400;0;848;0
13.12.18;20:00;5.707;2672;2672;1826;1788;552;610;1618;112;1001;2.672;0;722;0;0;1.826;1.682;106;552;0;0;610;1.563;55;112;0;1.001;0
13.12.18;21:00;6.625;2327;2327;1709;1716;510;610;2453;373;993;2.327;0;1.580;0;0;1.709;1.585;131;510;0;0;610;2.453;0;0;373;993;0
13.12.18;22:00;6.904;2248;2248;1831;1593;545;610;2582;134;1029;2.248;0;2.202;0;0;1.831;1.233;360;545;0;0;610;2.582;0;0;134;1.029;0
13.12.18;23:00;7.274;2844;2844;1789;1528;532;610;2309;185;1065;2.844;0;2.284;0;0;1.789;991;537;532;0;0;610;2.309;0;185;0;1.065;0
14.12.18;00:00;8.850;2745;2745;1319;1803;483;110;2626;341;1017;2.745;0;3.054;0;0;1.319;908;895;483;0;0;110;2.626;0;341;0;1.017;0
14.12.18;01:00;9.389;2508;2508;690;1709;447;3;2795;655;919;2.508;0;2.861;0;0;690;800;909;447;0;3;0;2.795;0;655;0;919;0
14.12.18;02:00;9.802;2586;2586;752;1676;439;2;2854;678;922;2.586;0;3.241;0;0;752;754;922;439;0;2;0;2.854;0;678;0;922;0
14.12.18;03:00;9.472;3117;3117;1773;1626;436;2;3059;456;894;3.117;0;3.545;0;0;1.773;681;945;436;0;2;0;3.059;0;456;0;894;0
14.12.18;04:00;9.909;2869;2869;1234;1632;451;2;3023;340;973;2.869;0;3.567;0;0;1.234;775;857;451;0;2;0;3.023;0;340;0;973;0
14.12.18;05:00;9.729;2489;2489;1424;1616;488;2;2985;486;1120;2.489;0;3.039;0;0;1.424;1.080;536;488;0;2;0;2.985;0;486;0;1.120;0
14.12.18;06:00;8.822;2198;2198;1512;1779;498;464;2807;569;968;2.198;0;2.231;0;0;1.512;1.653;126;498;0;0;464;2.807;0;569;0;968;0
14.12.18;07:00;5.012;2078;2078;1274;1446;592;351;1555;631;764;2.078;0;430;11;0;1.274;1.333;113;592;0;0;351;1.244;311;631;0;764;0
14.12.18;08:00;4.600;2815;2815;1689;1503;634;124;1470;740;900;2.815;0;244;159;0;1.689;1.076;427;634;0;0;124;1.030;440;740;0;900;0
14.12.18;09:00;5.653;2722;2722;1699;1396;642;2;1743;939;1013;2.722;0;390;49;0;1.699;1.141;255;642;0;0;2;1.277;466;939;0;1.013;0
14.12.18;10:00;4.249;2439;2439;1706;1350;653;401;1726;408;1002;2.439;0;279;147;0;1.706;1.110;240;653;0;0;401;1.289;437;408;0;1.002;0
14.12.18;11:00;3.898;2079;2079;1870;1257;665;171;1701;301;1061;2.079;0;279;180;0;1.870;1.100;157;665;0;0;171;1.246;455;301;0;1.061;0
14.12.18;12:00;3.831;1732;1732;1878;1592;655;2;1774;47;1071;1.732;0;206;344;0;1.878;1.518;74;655;0;2;0;1.335;439;47;0;1.071;0
14.12.18;13:00;2.760;1663;1663;1888;1507;647;2;1693;396;1048;1.663;0;43;601;0;1.888;1.444;63;647;0;2;0;1.277;416;0;396;1.048;0
14.12.18;14:00;2.167;1567;1567;1900;1482;638;1;1252;762;992;1.567;0;0;435;0;1.900;1.400;82;638;0;1;0;1.000;252;0;762;992;0
14.12.18;15:00;2.168;1929;1929;1871;1507;621;1;1066;785;993;1.929;0;0;511;0;1.871;1.391;116;621;0;0;1;792;274;0;785;993;0
14.12.18;16:00;3.105;2230;2230;1758;1690;624;1;1221;496;1031;2.230;0;31;591;0;1.758;1.614;76;624;0;0;1;859;362;0;496;1.031;0
14.12.18;17:00;3.536;2805;2805;1671;1280;652;1;1470;120;950;2.805;0;125;852;0;1.671;1.139;141;652;0;0;1;940;530;120;0;950;0
14.12.18;18:00;3.534;2807;2807;1777;1148;652;1;1117;449;881;2.807;0;156;620;0;1.777;927;221;652;0;0;1;699;418;449;0;881;0
14.12.18;19:00;3.544;2614;2614;1887;1233;624;1;810;682;886;2.614;0;155;486;0;1.887;976;257;624;0;0;1;524;286;682;0;886;0
14.12.18;20:00;4.123;2331;2331;1890;1329;592;1;973;456;1125;2.331;0;128;176;0;1.890;1.029;300;592;0;0;1;901;72;456;0;1.125;0
14.12.18;21:00;5.813;2285;2285;1887;1509;543;1;1609;817;1050;2.285;0;1.144;0;0;1.887;881;628;543;0;0;1;1.609;0;817;0;1.050;0
14.12.18;22:00;6.121;2418;2418;1878;1664;566;1;1592;1074;867;2.418;0;1.715;0;0;1.878;716;948;566;0;0;1;1.592;0;1.074;0;867;0
14.12.18;23:00;7.465;3453;3453;1895;1634;557;1;1378;1839;742;3.453;0;1.848;0;0;1.895;589;1.045;557;0;0;1;1.378;0;1.839;0;742;0
15.12.18;00:00;7.943;3126;3126;1923;1810;528;1;1664;2623;488;3.126;0;2.422;0;0;1.923;415;1.395;528;0;0;1;1.662;2;2.623;0;488;0
15.12.18;01:00;9.587;3386;3386;1948;1970;502;1;2438;2623;441;3.386;0;3.372;0;0;1.948;392;1.578;502;0;0;1;2.418;20;2.623;0;441;0
15.12.18;02:00;9.737;2678;2678;1835;1928;481;1;2772;2443;486;2.678;0;3.709;0;0;1.835;469;1.459;481;0;0;1;2.769;3;2.443;0;486;0
15.12.18;03:00;9.839;2367;2367;1880;1799;468;1;3059;2032;545;2.367;0;4.138;0;0;1.880;456;1.343;468;0;0;1;3.058;1;2.032;0;545;0
15.12.18;04:00;9.847;2561;2561;1752;1768;472;1;2914;1774;622;2.561;0;3.943;0;0;1.752;541;1.227;472;0;0;1;2.914;0;1.774;0;622;0
15.12.18;05:00;10.292;1884;1884;1291;1779;475;1;3138;1798;761;1.884;0;3.971;0;0;1.291;668;1.111;475;0;0;1;3.138;0;1.798;0;761;0
15.12.18;06:00;12.272;2282;2282;1059;1898;441;1;3197;2108;1069;2.282;0;4.339;0;0;1.059;897;1.001;441;0;0;1;3.197;0;2.108;0;1.069;0
15.12.18;07:00;11.232;2434;2434;1134;1823;456;1;2902;1565;1142;2.434;0;3.709;0;0;1.134;991;832;456;0;0;1;2.902;0;1.565;0;1.142;0
15.12.18;08:00;9.232;2371;2371;1873;1737;493;1;2608;1026;1157;2.371;0;3.076;0;0;1.873;1.056;681;493;0;0;1;2.608;0;1.026;0;1.157;0
15.12.18;09:00;9.927;2262;2262;1889;1720;516;1;2967;1228;1196;2.262;0;3.132;0;0;1.889;1.118;602;516;0;0;1;2.967;0;1.228;0;1.196;0
15.12.18;10:00;9.751;2655;2655;1939;1594;529;1;2789;1057;1186;2.655;0;2.705;0;0;1.939;1.182;412;529;0;0;1;2.789;0;1.057;0;1.186;0
15.12.18;11:00;8.274;2443;2443;1927;1559;540;1;2293;1061;1149;2.443;0;2.007;0;0;1.927;1.134;425;540;0;0;1;2.293;0;1.061;0;1.149;0
15.12.18;12:00;9.366;2886;2886;1946;1654;531;1;2330;1750;873;2.886;0;2.263;0;0;1.946;1.167;487;531;0;0;1;2.330;0;1.750;0;873;0
15.12.18;13:00;11.209;2786;2786;1968;1775;499;1;2916;1815;1056;2.786;0;3.005;0;0;1.968;1.438;337;499;0;0;1;2.916;0;1.815;0;1.056;0
15.12.18;14:00;11.631;2748;2748;1878;1823;478;1;3107;1704;982;2.748;0;3.374;0;0;1.878;1.470;353;478;0;0;1;3.107;0;1.704;0;982;0
15.12.18;15:00;11.545;2406;2406;1284;1836;480;1;3154;1061;1076;2.406;0;3.455;0;0;1.284;1.517;319;480;0;0;1;3.154;0;1.061;0;1.076;0
15.12.18;16:00;11.044;2341;2341;509;1683;483;1;2730;693;900;2.341;0;2.970;0;198;311;1.362;321;483;0;0;1;2.730;0;693;0;900;0
15.12.18;17:00;11.019;2749;2749;757;1846;502;1;2470;1065;761;2.749;0;2.888;0;301;456;1.293;553;502;0;0;1;2.470;0;1.065;0;761;0
15.12.18;18:00;10.592;2503;2503;764;1823;495;1;2195;1075;785;2.503;0;2.401;0;694;70;1.169;654;495;0;0;1;2.195;0;1.075;0;785;0
15.12.18;19:00;11.203;1900;1900;1145;1695;479;1;2499;840;885;1.900;0;2.621;0;1.145;0;1.265;430;479;0;0;1;2.499;0;840;0;885;0
15.12.18;20:00;14.212;2111;2111;1145;1733;447;1;3037;1929;944;2.111;0;3.631;0;1.145;0;1.351;382;447;0;0;1;3.037;0;1.929;0;944;0
15.12.18;21:00;15.068;2238;2238;1660;1735;418;1;2798;2328;953;2.238;0;4.035;0;1.660;0;1.187;548;418;0;0;1;2.798;0;2.328;0;953;0
15.12.18;22:00;12.293;2323;2323;1703;1808;457;1;2368;1573;875;2.323;0;2.759;0;1.703;0;1.022;786;457;0;0;1;2.368;0;1.573;0;875;0
15.12.18;23:00;10.642;2558;2558;1614;1679;460;1;1812;1191;938;2.558;0;2.167;0;1.614;0;800;879;460;0;0;1;1.803;9;1.191;0;938;0
16.12.18;00:00;13.532;2804;2804;1682;1657;463;1;2553;2091;1019;2.804;0;3.130;0;1.682;0;725;932;463;0;0;1;2.552;1;2.091;0;1.019;0
16.12.18;01:00;15.021;2379;2379;1751;1782;438;1;3168;2529;1152;2.379;0;3.539;0;1.751;0;924;858;438;0;0;1;3.168;0;2.529;0;1.152;0
16.12.18;02:00;13.796;2115;2115;1605;1577;415;1;3094;1877;1046;2.115;0;3.682;0;1.605;0;770;807;415;0;0;1;3.094;0;1.877;0;1.046;0
16.12.18;03:00;13.896;2049;2049;1085;1400;403;1;3339;1810;1256;2.049;0;3.541;0;1.085;0;907;493;403;0;0;1;3.339;0;1.810;0;1.256;0
16.12.18;04:00;14.398;1851;1851;1407;1541;428;1;3532;1644;1123;1.851;0;3.603;0;1.407;0;1.176;365;428;0;0;1;3.532;0;1.644;0;1.123;0
16.12.18;05:00;13.675;1747;1747;1375;1674;452;1;3563;1294;1253;1.747;0;3.048;0;1.375;0;1.309;365;452;0;0;1;3.563;0;1.294;0;1.253;0
16.12.18;06:00;15.329;1921;1921;1502;1929;432;1;3825;1527;1294;1.921;0;3.572;0;1.502;0;1.593;336;432;0;0;1;3.825;0;1.527;0;1.294;0
16.12.18;07:00;14.767;1952;1952;1324;1766;437;1;3581;1413;1328;1.952;0;3.453;0;1.324;0;1.523;243;437;0;0;1;3.581;0;1.413;0;1.328;0
16.12.18;08:00;14.898;1827;1827;1562;1795;455;1;3504;1258;1227;1.827;0;3.643;0;1.560;2;1.611;184;455;0;0;1;3.504;0;1.258;0;1.227;0
16.12.18;09:00;13.352;1906;1906;1457;1889;485;1;3051;1117;1170;1.906;0;3.164;0;1.110;347;1.793;96;485;0;0;1;3.051;0;1.117;0;1.170;0
