Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
01.06.16;14:00;0;2387;1206;761;759;0;2;352;9;1261;2.387;0;0;1.206;760;1;215;544;0;0;2;0;352;0;9;0;1.261;0
01.06.16;15:00;0;2336;1074;1206;824;0;2;358;128;1327;2.336;0;0;1.074;1.206;0;239;585;0;0;2;0;358;0;0;128;1.327;0
01.06.16;16:00;0;2201;1296;1504;790;0;75;340;435;1444;2.201;0;0;1.296;1.504;0;281;509;0;0;75;0;340;0;0;435;1.444;0
01.06.16;17:00;0;2248;773;715;672;0;73;480;314;1522;2.248;0;0;773;715;0;243;429;0;0;73;0;480;0;0;314;1.522;0
01.06.16;18:00;0;1926;607;672;772;0;4;115;238;1330;1.926;0;0;607;418;254;165;607;0;0;4;0;115;0;0;238;1.330;0
01.06.16;19:00;0;1579;629;757;639;0;2;238;351;1424;1.579;0;0;629;389;368;131;508;0;0;2;0;0;238;0;351;1.424;0
01.06.16;20:00;0;1297;819;1001;549;0;2;226;1029;1530;1.297;0;0;819;424;577;169;380;0;0;2;0;0;226;0;1.029;1.530;0
01.06.16;21:00;0;1628;449;869;603;0;2;296;954;1633;1.628;0;0;449;407;462;215;388;0;0;2;0;296;0;0;954;1.633;0
01.06.16;22:00;0;2607;314;1003;681;0;141;406;46;1545;2.607;0;0;314;421;582;239;442;0;0;0;141;406;0;0;46;1.545;0
01.06.16;23:00;0;2823;180;986;783;0;512;616;328;1444;2.823;0;6;174;425;561;281;502;0;0;0;512;616;0;328;0;1.444;0
02.06.16;00:00;0;1621;936;522;651;0;11;207;1748;1055;1.621;0;0;936;496;26;81;570;0;0;11;0;207;0;0;1.748;1.055;0
02.06.16;01:00;0;918;1325;1115;718;0;5;59;2803;811;918;0;0;1.325;1.115;0;54;664;0;0;5;0;0;59;0;2.803;811;0
02.06.16;02:00;0;783;1627;1351;863;0;2;55;2958;749;783;0;0;1.627;1.351;0;87;776;0;0;2;0;11;44;0;2.958;749;0
02.06.16;03:00;0;531;1683;1154;946;0;2;89;3335;697;531;0;0;1.683;1.154;0;106;840;0;0;2;0;0;89;0;3.335;696;1
02.06.16;04:00;0;235;1937;1763;956;0;2;77;3747;694;0;235;0;1.937;1.763;0;114;842;0;0;2;0;0;77;0;3.747;693;1
02.06.16;05:00;0;9;2198;1306;900;0;163;470;3470;688;0;9;0;2.198;1.306;0;103;797;0;0;163;0;0;470;0;3.470;686;2
02.06.16;06:00;0;693;2050;793;676;0;8;529;2509;1063;693;0;0;2.050;793;0;8;668;0;0;8;0;0;529;0;2.509;1.063;0
02.06.16;07:00;0;1766;2634;651;803;0;3;1389;1175;993;1.766;0;0;2.634;651;0;0;803;0;0;3;0;0;1.389;0;1.175;993;0
02.06.16;08:00;0;2205;2880;1401;800;0;86;1335;637;928;2.205;0;0;2.880;1.401;0;0;800;0;0;86;0;0;1.335;0;637;928;0
02.06.16;09:00;0;2730;2968;1265;759;0;69;1182;471;994;2.730;0;0;2.968;1.182;83;0;759;0;0;69;0;0;1.182;0;471;994;0
02.06.16;10:00;0;2751;3002;1262;582;0;59;985;780;1060;2.751;0;0;3.002;1.043;219;0;582;0;0;59;0;0;985;0;780;1.060;0
02.06.16;11:00;0;2812;2955;1289;591;0;2;693;1025;1028;2.812;0;0;2.955;1.289;0;0;591;0;0;2;0;0;693;0;1.025;1.028;0
02.06.16;12:00;0;3157;2626;1362;606;0;348;161;655;1139;3.157;0;0;2.626;1.362;0;0;606;0;0;348;0;0;161;0;655;1.139;0
02.06.16;13:00;0;3306;2446;1126;656;0;453;237;763;1239;3.306;0;0;2.446;1.126;0;0;656;0;0;453;0;0;237;0;763;1.239;0
02.06.16;14:00;0;2996;2305;1200;618;0;445;184;967;1249;2.996;0;0;2.305;1.200;0;0;618;0;0;445;0;0;184;0;967;1.249;0
02.06.16;15:00;0;3009;1943;1253;422;0;445;216;1003;1358;3.009;0;0;1.943;1.253;0;2;420;0;0;445;0;216;0;0;1.003;1.358;0
02.06.16;16:00;0;3162;1813;773;553;0;53;268;878;1390;3.162;0;0;1.813;773;0;0;553;0;0;53;0;268;0;0;878;1.390;0
02.06.16;17:00;0;2984;2061;635;640;0;2;153;810;1178;2.984;0;0;2.061;631;4;0;640;0;0;2;0;27;126;0;810;1.178;0
02.06.16;18:00;0;2917;2197;470;723;0;2;545;640;1066;2.917;0;0;2.197;97;373;0;723;0;0;2;0;0;545;0;640;1.066;0
02.06.16;19:00;0;2864;2264;806;762;0;2;725;480;1006;2.864;0;0;2.264;106;700;0;762;0;0;2;0;0;725;0;480;1.006;0
02.06.16;20:00;0;2787;2193;894;664;0;2;687;1122;1104;2.787;0;0;2.193;79;815;0;664;0;0;2;0;0;687;0;1.122;1.104;0
02.06.16;21:00;0;2693;1766;735;586;0;2;567;1728;1151;2.693;0;0;1.766;95;640;0;586;0;0;2;0;0;567;0;1.728;1.151;0
02.06.16;22:00;0;3356;1755;550;683;0;2;567;1001;1031;3.356;0;0;1.755;74;476;1;682;0;0;2;0;0;567;0;1.001;1.031;0
02.06.16;23:00;0;3331;1637;177;818;0;2;291;736;916;3.331;0;0;1.637;76;101;0;818;0;0;2;0;0;291;0;736;916;0
03.06.16;00:00;0;2509;1633;192;818;0;2;61;1600;992;2.509;0;0;1.633;76;116;0;818;0;0;2;0;15;46;0;1.600;992;0
03.06.16;01:00;0;1899;1418;503;904;0;2;77;1926;993;1.899;0;0;1.418;438;65;0;904;0;0;2;0;11;66;0;1.926;993;0
03.06.16;02:00;0;1197;1560;727;860;0;2;224;2078;1030;1.197;0;0;1.560;726;1;0;860;0;0;2;0;224;0;0;2.078;1.030;0
03.06.16;03:00;0;383;1647;806;949;0;2;250;2573;1005;383;0;0;1.647;806;0;0;949;0;0;2;0;250;0;0;2.573;1.005;0
03.06.16;04:00;0;113;1612;727;933;0;2;367;2733;1011;113;0;0;1.612;727;0;0;933;0;0;2;0;367;0;0;2.733;1.011;0
03.06.16;05:00;0;197;1716;726;942;0;2;166;2556;962;197;0;0;1.716;726;0;0;942;0;0;2;0;165;1;0;2.556;962;0
03.06.16;06:00;0;207;2054;270;622;0;2;85;2274;1282;0;207;0;2.054;87;183;15;607;0;0;2;0;0;85;0;2.274;1.282;0
03.06.16;07:00;0;1373;2493;234;747;0;2;877;1720;1177;1.373;0;0;2.493;84;150;0;747;0;0;2;0;0;877;0;1.720;1.177;0
03.06.16;08:00;0;2279;2666;273;887;0;2;950;745;1066;2.279;0;0;2.666;270;3;0;887;0;0;2;0;0;950;0;745;1.066;0
03.06.16;09:00;0;2941;2552;452;877;0;2;715;672;1052;2.941;0;0;2.552;452;0;0;877;0;0;2;0;0;715;0;672;1.052;0
03.06.16;10:00;0;3335;2697;854;881;0;2;367;965;1116;3.335;0;0;2.697;854;0;0;881;0;0;2;0;0;367;0;965;1.116;0
03.06.16;11:00;0;3354;2468;841;765;0;2;73;779;1338;3.354;0;0;2.468;841;0;0;765;0;0;2;0;14;59;0;779;1.338;0
03.06.16;12:00;0;3261;1995;1037;650;0;2;501;597;1514;3.261;0;0;1.995;1.037;0;30;620;0;0;2;0;501;0;0;597;1.514;0
03.06.16;13:00;0;3431;1432;1477;675;0;145;646;401;1377;3.431;0;0;1.432;1.477;0;53;622;0;0;145;0;646;0;0;401;1.377;0
03.06.16;14:00;0;3355;1443;1322;707;0;290;677;460;1359;3.355;0;0;1.443;1.322;0;29;678;0;0;290;0;677;0;0;460;1.359;0
03.06.16;15:00;0;3406;1420;1382;588;0;24;582;500;1309;3.406;0;0;1.420;1.382;0;76;512;0;0;24;0;582;0;0;500;1.309;0
03.06.16;16:00;0;3115;1572;1399;377;0;3;443;553;1323;3.115;0;0;1.572;1.399;0;61;316;0;0;3;0;443;0;0;553;1.323;0
03.06.16;17:00;0;3085;1600;811;429;0;3;292;889;1431;3.085;0;0;1.600;811;0;141;288;0;0;3;0;292;0;0;889;1.431;0
03.06.16;18:00;0;2847;1599;368;470;0;3;84;901;1521;2.847;0;0;1.599;137;231;173;297;0;0;3;0;75;9;0;901;1.521;0
03.06.16;19:00;0;2404;1818;497;386;0;97;423;1321;1340;2.404;0;0;1.818;97;400;48;338;0;0;0;97;0;423;0;1.321;1.340;0
03.06.16;20:00;0;2473;1608;406;383;0;388;109;1712;1348;2.473;0;0;1.608;88;318;73;310;0;0;0;388;35;74;0;1.712;1.348;0
03.06.16;21:00;0;2361;1162;566;411;0;412;152;1624;1425;2.361;0;0;1.162;106;460;193;218;0;0;0;412;152;0;0;1.624;1.425;0
03.06.16;22:00;0;2881;1029;614;537;0;600;209;578;1435;2.881;0;0;1.029;98;516;98;439;0;0;0;600;209;0;0;578;1.435;0
03.06.16;23:00;0;3325;638;705;592;0;229;416;110;1181;3.325;0;0;638;72;633;8;584;0;0;0;229;416;0;0;110;1.181;0
04.06.16;00:00;0;2262;1233;407;534;0;5;136;893;1250;2.262;0;0;1.233;36;371;0;534;0;0;0;5;136;0;0;893;1.250;0
04.06.16;01:00;0;1848;619;233;704;0;2;208;1150;1043;1.848;0;0;619;44;189;0;704;0;0;2;0;208;0;0;1.150;1.043;0
04.06.16;02:00;0;1803;656;347;829;0;2;232;1779;892;1.803;0;0;656;337;10;0;829;0;0;2;0;232;0;0;1.779;892;0
04.06.16;03:00;0;1249;864;350;706;0;2;189;2501;880;1.249;0;0;864;348;2;0;706;0;0;2;0;189;0;0;2.501;880;0
04.06.16;04:00;0;1150;980;127;674;0;2;216;2817;852;1.150;0;0;980;127;0;0;674;0;0;2;0;216;0;0;2.817;852;0
04.06.16;05:00;0;760;1177;304;896;0;2;74;2989;867;760;0;0;1.177;304;0;0;896;0;0;2;0;74;0;0;2.989;867;0
04.06.16;06:00;0;723;1008;925;756;0;2;34;2728;981;723;0;0;1.008;925;0;0;756;0;0;2;0;0;34;0;2.728;981;0
04.06.16;07:00;0;750;940;577;786;0;2;230;2243;1151;750;0;0;940;577;0;0;786;0;0;2;0;230;0;0;2.243;1.151;0
04.06.16;08:00;0;1685;1147;397;490;0;2;631;1945;1280;1.685;0;0;1.147;28;369;0;490;0;0;2;0;631;0;0;1.945;1.280;0
04.06.16;09:00;0;2815;1170;142;567;0;167;512;1195;1216;2.815;0;0;1.170;57;85;0;567;0;0;0;167;512;0;0;1.195;1.216;0
04.06.16;10:00;0;3057;1337;561;319;0;4;714;1018;1340;3.057;0;0;1.337;402;159;0;319;0;0;0;4;714;0;0;1.018;1.340;0
04.06.16;11:00;0;2917;1202;1261;228;0;3;880;944;1220;2.917;0;0;1.202;1.261;0;0;228;0;0;3;0;880;0;0;944;1.220;0
04.06.16;12:00;0;3245;846;1721;305;0;101;1065;142;1133;3.245;0;0;846;1.721;0;0;305;0;0;101;0;1.065;0;0;142;1.133;0
04.06.16;13:00;0;3464;378;1662;303;0;531;1337;184;1201;3.464;0;0;378;1.662;0;0;303;0;0;531;0;1.337;0;0;184;1.201;0
04.06.16;14:00;0;3541;305;1555;97;0;593;1120;338;1181;3.541;0;0;305;1.555;0;52;45;0;0;593;0;1.120;0;0;338;1.181;0
04.06.16;15:00;0;3457;496;1373;91;0;593;846;649;1129;3.457;0;0;496;1.373;0;31;60;0;0;593;0;846;0;0;649;1.129;0
04.06.16;16:00;0;2992;481;1499;67;0;593;779;1227;1119;2.992;0;0;481;1.499;0;26;41;0;0;593;0;779;0;0;1.227;1.119;0
04.06.16;17:00;0;2290;619;1583;367;0;417;530;1628;1079;2.290;0;0;619;1.583;0;0;367;0;0;417;0;530;0;0;1.628;1.079;0
04.06.16;18:00;0;2121;1000;795;513;0;45;155;1789;1041;2.121;0;0;1.000;795;0;0;513;0;0;45;0;155;0;0;1.789;1.041;0
04.06.16;19:00;0;2325;1319;521;625;0;76;308;1984;990;2.325;0;0;1.319;8;513;0;625;0;0;0;76;0;308;0;1.984;990;0
04.06.16;20:00;0;2296;1569;930;476;0;76;380;2310;1058;2.296;0;0;1.569;0;930;0;476;0;0;0;76;0;380;0;2.310;1.058;0
04.06.16;21:00;0;2134;1243;806;454;0;3;314;2279;1003;2.134;0;0;1.243;0;806;0;454;0;0;3;0;0;314;0;2.279;1.003;0
04.06.16;22:00;0;3037;1223;1084;796;0;153;412;1047;877;3.037;0;0;1.223;0;1.084;0;796;0;0;0;153;0;412;0;1.047;871;6
04.06.16;23:00;0;3125;1120;652;901;0;92;275;325;776;3.125;0;0;1.120;10;642;0;901;0;0;0;92;0;275;0;325;741;35
05.06.16;00:00;0;1665;1161;596;1231;0;1;123;1200;555;1.665;0;0;1.161;585;11;0;1.231;0;0;1;0;123;0;0;1.200;550;5
05.06.16;01:00;0;1684;942;1500;1292;0;60;405;1738;628;1.684;0;0;942;1.500;0;0;1.292;0;0;60;0;405;0;0;1.738;628;0
05.06.16;02:00;0;1531;1043;1717;1378;0;167;326;1998;608;1.531;0;0;1.043;1.717;0;0;1.378;0;0;167;0;326;0;0;1.998;607;1
05.06.16;03:00;0;1198;1241;1655;1338;0;547;459;2705;613;1.198;0;0;1.241;1.655;0;0;1.338;0;0;547;0;459;0;0;2.705;593;20
05.06.16;04:00;0;554;1405;1708;1081;0;593;607;3224;635;554;0;0;1.405;1.708;0;0;1.081;0;0;593;0;607;0;0;3.224;600;35
05.06.16;05:00;0;757;1836;1789;1144;0;593;395;3040;625;757;0;0;1.836;1.789;0;0;1.144;0;0;593;0;395;0;0;3.040;578;47
05.06.16;06:00;0;967;1800;1787;1045;0;593;420;3312;689;967;0;0;1.800;1.787;0;0;1.045;0;0;593;0;420;0;0;3.312;683;6
05.06.16;07:00;0;1331;1749;1677;1214;0;592;452;2805;780;1.331;0;0;1.749;1.677;0;0;1.214;0;0;592;0;452;0;0;2.805;780;0
05.06.16;08:00;0;1682;1694;1901;1063;0;592;40;2385;728;1.682;0;0;1.694;1.901;0;0;1.063;0;0;592;0;37;3;0;2.385;720;8
05.06.16;09:00;0;2097;1567;1901;838;0;593;199;2138;858;2.097;0;0;1.567;1.901;0;0;838;0;0;593;0;199;0;0;2.138;858;0
05.06.16;10:00;0;2528;1517;1952;660;0;593;365;1962;943;2.528;0;0;1.517;1.952;0;0;660;0;0;593;0;365;0;0;1.962;943;0
05.06.16;11:00;0;2656;1483;1949;540;0;593;434;1722;1006;2.656;0;0;1.483;1.949;0;0;540;0;0;593;0;434;0;0;1.722;1.006;0
05.06.16;12:00;0;2701;1139;1941;607;0;593;1004;1169;890;2.701;0;0;1.139;1.941;0;0;607;0;0;593;0;1.004;0;0;1.169;890;0
05.06.16;13:00;0;2578;1203;2024;789;0;593;1568;1406;956;2.578;0;0;1.203;2.024;0;46;743;0;0;593;0;1.568;0;0;1.406;956;0
05.06.16;14:00;0;2374;1138;2055;549;0;593;1953;1895;1096;2.374;0;0;1.138;2.055;0;114;435;0;0;593;0;1.953;0;0;1.895;1.096;0
05.06.16;15:00;0;1939;1189;2021;756;0;593;2039;2439;1029;1.939;0;0;1.189;2.021;0;139;617;0;0;593;0;2.039;0;0;2.439;1.028;1
05.06.16;16:00;0;1738;1209;2081;1056;0;593;1561;2690;938;1.738;0;0;1.209;2.081;0;64;992;0;0;593;0;1.561;0;0;2.690;922;16
05.06.16;17:00;0;1302;1305;2041;890;0;593;799;3269;825;1.302;0;0;1.305;2.041;0;0;890;0;0;593;0;799;0;0;3.269;774;51
05.06.16;18:00;0;1723;1291;1680;907;0;593;298;2270;793;1.723;0;0;1.291;1.680;0;0;907;0;0;593;0;34;264;0;2.270;773;20
05.06.16;19:00;0;1678;1693;1380;935;0;93;1082;1974;650;1.678;0;0;1.693;1.380;0;0;935;0;0;93;0;0;1.082;0;1.974;628;22
05.06.16;20:00;0;1680;1876;591;962;0;3;1202;2537;720;1.680;0;0;1.876;468;123;0;962;0;0;3;0;0;1.202;0;2.537;720;0
05.06.16;21:00;0;1644;1811;150;1006;0;3;1011;2724;753;1.644;0;0;1.811;138;12;0;1.006;0;0;3;0;0;1.011;0;2.724;753;0
05.06.16;22:00;0;2519;1817;610;912;0;3;1078;1732;643;2.519;0;0;1.817;0;610;0;912;0;0;3;0;0;1.078;0;1.732;641;2
05.06.16;23:00;0;2566;1762;305;1150;0;2;936;1599;559;2.566;0;0;1.762;288;17;0;1.150;0;0;2;0;0;936;0;1.599;513;46
06.06.16;00:00;0;2070;1151;684;1069;0;2;394;1883;607;2.070;0;0;1.151;684;0;0;1.069;0;0;2;0;0;394;0;1.883;606;1
06.06.16;01:00;0;1918;1219;1063;990;0;286;79;2482;574;1.918;0;0;1.219;1.063;0;0;990;0;0;286;0;0;79;0;2.482;565;9
06.06.16;02:00;0;1931;1177;1247;983;0;489;110;2936;481;1.931;0;0;1.177;1.247;0;0;983;0;0;489;0;0;110;0;2.936;431;50
06.06.16;03:00;0;465;1001;1917;952;0;497;40;3525;504;465;0;0;1.001;1.917;0;0;952;0;0;497;0;40;0;0;3.525;467;37
06.06.16;04:00;0;451;871;1836;942;0;591;79;3509;501;0;451;0;871;1.836;0;0;942;0;0;591;0;67;12;0;3.509;467;34
06.06.16;05:00;0;202;413;1003;860;0;501;54;2993;796;0;202;0;413;1.003;0;0;860;0;0;501;0;3;51;0;2.993;796;0
06.06.16;06:00;0;619;447;247;255;0;66;367;2885;995;0;619;0;447;55;192;0;255;0;0;66;0;0;367;0;2.885;995;0
06.06.16;07:00;0;251;802;709;167;0;278;464;2541;1015;0;251;0;802;2;707;6;161;0;0;0;278;0;464;0;2.541;1.015;0
06.06.16;08:00;0;610;609;349;185;0;20;186;2351;1038;610;0;0;609;77;272;34;151;0;0;0;20;186;0;0;2.351;1.038;0
06.06.16;09:00;0;1428;282;604;187;0;2;789;1911;1097;1.428;0;0;282;550;54;43;144;0;0;2;0;789;0;0;1.911;1.097;0
06.06.16;10:00;0;1695;148;520;225;0;2;1678;1689;1361;1.695;0;122;26;520;0;168;57;0;0;2;0;1.678;0;0;1.689;1.361;0
06.06.16;11:00;0;1698;556;964;386;0;2;1906;1533;1454;1.698;0;556;0;964;0;269;117;0;0;2;0;1.906;0;0;1.533;1.454;0
06.06.16;12:00;0;1894;525;1263;483;0;440;2154;1204;1577;1.894;0;525;0;1.263;0;297;186;0;0;440;0;2.154;0;0;1.204;1.577;0
06.06.16;13:00;0;1905;798;1279;674;0;570;2377;1368;1555;1.905;0;798;0;1.279;0;457;217;0;0;570;0;2.377;0;0;1.368;1.555;0
06.06.16;14:00;0;1919;931;907;655;0;593;2251;1376;1508;1.919;0;931;0;907;0;427;228;0;0;593;0;2.251;0;0;1.376;1.508;0
06.06.16;15:00;0;1795;830;866;625;0;159;1880;1708;1516;1.795;0;830;0;866;0;410;215;0;0;159;0;1.880;0;0;1.708;1.516;0
06.06.16;16:00;0;1720;437;586;695;0;5;1462;2090;1511;1.720;0;437;0;586;0;289;406;0;0;5;0;1.462;0;0;2.090;1.511;0
06.06.16;17:00;0;1659;296;608;596;0;3;749;2303;1404;1.659;0;165;131;608;0;125;471;0;0;3;0;749;0;0;2.303;1.404;0
06.06.16;18:00;0;1466;800;810;260;0;2;259;2348;1187;1.466;0;0;800;557;253;1;259;0;0;2;0;16;243;0;2.348;1.187;0
06.06.16;19:00;0;1398;1356;316;396;0;2;679;2661;997;1.398;0;0;1.356;112;204;0;396;0;0;2;0;0;679;0;2.661;997;0
06.06.16;20:00;0;1393;1054;304;373;0;2;580;2852;1019;1.393;0;0;1.054;88;216;0;373;0;0;2;0;0;580;0;2.852;1.019;0
06.06.16;21:00;0;1467;688;432;239;0;2;296;2855;1066;1.467;0;0;688;66;366;11;228;0;0;2;0;0;296;0;2.855;1.066;0
06.06.16;22:00;0;2533;220;544;481;0;2;171;1817;791;2.533;0;86;134;63;481;0;481;0;0;2;0;11;160;0;1.817;791;0
06.06.16;23:00;0;2604;545;781;605;0;2;322;1054;740;2.604;0;545;0;625;156;0;605;0;0;2;0;322;0;0;1.054;740;0
07.06.16;00:00;0;2306;245;861;527;0;2;143;1484;868;2.306;0;225;20;861;0;0;527;0;0;2;0;143;0;0;1.484;868;0
07.06.16;01:00;0;2003;344;764;552;0;274;137;2278;783;2.003;0;0;344;764;0;0;552;0;0;274;0;137;0;0;2.278;783;0
07.06.16;02:00;0;1666;391;1021;662;0;393;81;2822;732;1.666;0;0;391;1.021;0;0;662;0;0;393;0;81;0;0;2.822;732;0
07.06.16;03:00;0;560;427;1536;786;0;395;30;3441;649;560;0;0;427;1.536;0;0;786;0;0;395;0;21;9;0;3.441;649;0
07.06.16;04:00;0;365;738;1682;907;0;491;203;3840;579;365;0;0;738;1.682;0;0;907;0;0;491;0;0;203;0;3.840;572;7
07.06.16;05:00;0;889;720;847;757;0;591;59;3547;753;889;0;0;720;847;0;0;757;0;0;591;0;6;53;0;3.547;753;0
07.06.16;06:00;0;670;329;692;390;0;379;68;3172;897;670;0;0;329;692;0;1;389;0;0;379;0;16;52;0;3.172;897;0
07.06.16;07:00;0;1064;801;1001;557;0;118;495;3033;741;1.064;0;0;801;1.001;0;0;557;0;0;118;0;0;495;0;3.033;741;0
07.06.16;08:00;0;2144;631;1233;284;0;434;147;2688;685;2.144;0;0;631;1.233;0;0;284;0;0;434;0;55;92;0;2.688;685;0
07.06.16;09:00;0;2941;254;1335;81;0;525;876;2075;918;2.941;0;190;64;1.335;0;20;61;0;0;525;0;876;0;0;2.075;918;0
07.06.16;10:00;0;2815;592;1350;216;0;526;1613;1484;1100;2.815;0;592;0;1.350;0;65;151;0;0;526;0;1.613;0;0;1.484;1.100;0
07.06.16;11:00;0;2633;870;1319;262;0;548;1801;1274;1170;2.633;0;870;0;1.319;0;49;213;0;0;548;0;1.801;0;0;1.274;1.170;0
07.06.16;12:00;0;2503;856;1546;260;0;530;2057;1309;1249;2.503;0;856;0;1.546;0;113;147;0;0;530;0;2.057;0;0;1.309;1.249;0
07.06.16;13:00;0;2327;834;1594;184;0;530;2079;1783;1262;2.327;0;834;0;1.594;0;183;1;0;0;530;0;2.079;0;0;1.783;1.262;0
07.06.16;14:00;0;2366;979;1484;162;0;530;2054;1692;1267;2.366;0;979;0;1.484;0;158;4;0;0;530;0;2.054;0;0;1.692;1.267;0
07.06.16;15:00;0;2432;766;1407;165;0;517;1684;1901;1192;2.432;0;766;0;1.407;0;155;10;0;0;517;0;1.684;0;0;1.901;1.192;0
07.06.16;16:00;0;2226;432;1136;262;0;479;1417;2260;1181;2.226;0;432;0;1.136;0;218;44;0;0;479;0;1.417;0;0;2.260;1.181;0
